time [ms],mag_x [μT],mag_y [μT],mag_z [μT]
36310,-8.824211120605469,18.75814819335937,-21.450233459472656
36320,-8.888984680175781,18.499237060546875,-21.29063415527344
36330,-8.948326110839844,18.579803466796875,-21.394920349121094
36340,-8.866447448730469,18.369110107421875,-21.38079833984375
36350,-9.408576965332031,18.3958740234375,-21.22454071044922
36360,-9.384490966796877,18.507095336914062,-21.076934814453125
36370,-9.191001892089844,18.758560180664062,-21.51531219482422
36380,-9.24163818359375,18.649429321289062,-21.32825469970703
36390,-9.447479248046877,18.87876892089844,-21.11035919189453
36400,-9.452033996582031,19.135299682617188,-21.05674743652344
36410,-9.405158996582031,19.225830078125,-21.051307678222656
36420,-9.439376831054688,19.172103881835938,-20.5032958984375
36430,-9.328414916992188,19.507827758789062,-20.75389862060547
36440,-9.425392150878906,19.520278930664062,-20.827003479003903
36450,-9.354026794433594,19.887466430664062,-20.29498291015625
36460,-9.542930603027344,19.95028686523437,-20.216720581054688
36470,-9.249351501464844,20.385787963867188,-20.243446350097656
36480,-9.285545349121094,20.35336303710937,-20.3094482421875
36490,-9.570083618164062,20.546310424804688,-20.323654174804688
36500,-9.26776885986328,20.548995971679688,-20.041091918945312
36510,-9.198020935058594,20.670455932617188,-20.1275634765625
36520,-8.894287109375,20.87069702148437,-20.133285522460938
36530,-8.747650146484375,21.181427001953125,-20.166519165039062
36540,-8.886520385742188,20.921401977539062,-20.441062927246094
36550,-8.768310546875,21.25825500488281,-19.74370574951172
36560,-8.554702758789062,21.28895568847656,-19.938217163085938
36570,-8.549308776855469,21.557144165039062,-19.43927764892578
36580,-8.780319213867188,21.646957397460938,-19.396530151367188
36590,-8.637283325195312,21.847824096679688,-19.59429931640625
36600,-8.627281188964844,21.93930053710937,-19.546173095703125
36610,-8.540077209472656,22.12799072265625,-19.871658325195312
36620,-8.524765014648438,22.01547241210937,-19.80390930175781
36630,-8.34906005859375,21.929351806640625,-19.61752319335937
36640,-8.308486938476562,21.959014892578125,-19.62445068359375
36650,-7.9505615234375,22.36492919921875,-19.661460876464844
36660,-7.834495544433594,22.37139892578125,-19.651954650878903
36670,-7.604034423828125,22.64462280273437,-19.35187530517578
36680,-7.538612365722656,22.69374084472656,-19.179443359375
36690,-7.2548370361328125,23.08247375488281,-19.379188537597656
36700,-7.2548370361328125,23.08247375488281,-19.379188537597656
36710,-7.037391662597656,22.922271728515625,-19.195526123046875
36720,-6.778602600097656,23.277130126953125,-18.918365478515625
36730,-6.5895538330078125,23.37290954589844,-18.536300659179688
36740,-6.653579711914063,23.660690307617188,-18.99083709716797
36750,-6.135322570800781,23.70106506347656,-18.82494354248047
36760,-6.1200103759765625,23.68417358398437,-19.258590698242188
36770,-6.057388305664063,23.664627075195312,-19.18798828125
36780,-5.738311767578125,23.8297119140625,-18.911788940429688
36790,-5.7757720947265625,23.965896606445312,-18.87401580810547
36800,-5.792488098144531,24.27984619140625,-18.88463592529297
36810,-5.794914245605469,24.29281616210937,-18.735206604003903
36820,-5.697822570800781,24.284393310546875,-18.67735290527344
36830,-5.329765319824219,24.16619873046875,-18.66102600097656
36840,-5.085838317871094,24.309844970703125,-18.575660705566406
36850,-4.9647064208984375,24.316421508789062,-18.40292358398437
36860,-4.7881622314453125,24.305435180664062,-18.532546997070312
36870,-4.808563232421875,24.436782836914062,-18.494911193847656
36880,-4.531730651855469,24.44439697265625,-18.919334411621094
36890,-4.260353088378906,24.407623291015625,-18.997833251953125
36900,-4.309196472167969,24.7056884765625,-18.927169799804688
36910,-4.003105163574219,24.378387451171875,-18.92391967773437
36920,-3.7532882690429688,24.735137939453125,-18.87657928466797
36930,-3.97119140625,24.541091918945312,-19.23544311523437
36940,-3.764724731445313,24.62850952148437,-19.158248901367188
36950,-3.4686203002929688,24.781463623046875,-19.196861267089844
36960,-3.57379150390625,24.857925415039062,-19.576461791992188
36970,-3.383735656738281,24.72406005859375,-19.460983276367188
36980,-3.217880249023437,24.783416748046875,-19.533058166503903
36990,-3.0835952758789062,24.953338623046875,-19.55388641357422
37000,-2.9081344604492188,24.546890258789062,-19.426483154296875
37010,-2.8281707763671875,24.621566772460938,-19.85169982910156
37020,-2.6165084838867188,24.54888916015625,-19.89610290527344
37030,-2.376670837402344,24.70443725585937,-20.16590881347656
37040,-2.2765350341796875,24.80157470703125,-20.01240539550781
37050,-2.167724609375,24.932159423828125,-19.865066528320312
37060,-1.8278884887695312,25.06343078613281,-19.59168243408203
37070,-1.69891357421875,25.163558959960938,-19.465049743652344
37080,-1.3613357543945312,25.181121826171875,-19.07904815673828
37090,-0.9734268188476562,25.16001892089844,-18.951873779296875
37100,-0.4667205810546875,24.941909790039062,-19.436134338378903
37110,-0.1027145385742187,24.468978881835938,-19.36760711669922
37120,-0.376129150390625,24.46592712402344,-19.49790954589844
37130,-0.4520187377929687,24.55926513671875,-19.80841827392578
37140,-0.3626022338867187,24.805694580078125,-19.873947143554688
37150,-0.3044891357421875,24.79121398925781,-19.75936889648437
37160,-0.056793212890625,24.67762756347656,-19.67406463623047
37170,0.1013565063476562,24.80267333984375,-20.09296417236328
37180,0.1501693725585937,24.56727600097656,-20.124343872070312
