time,acc_x,acc_y,acc_z
13020,-1.1357494034034668,-0.6857891380310057,-9.615562779998779
13030,-1.0200795539634766,-0.6510732139587401,-9.858125335693359
13040,-0.9493009719516848,-0.561141014099121,-9.895684374237058
13050,-1.031003078488342,-0.4309562988281249,-9.841814836883543
13060,-1.1682207862522218,-0.2928407540252432,-9.81278455723226
13070,-1.2416928725311531,-0.2347814002990723,-9.607332711791992
13080,-0.8107365554367192,-0.2965817306518555,-9.550171147155762
13090,-0.21637595677031213,-0.2582745040893555,-9.688436293029785
13100,-0.19901803126679737,-0.0320224106719717,-9.764002698406575
13110,-0.5433341757843271,0.1840542526245117,-9.939527607616782
13120,-0.5743090866973624,0.3235164810623043,-10.324845021820067
13130,-0.49604863819731404,0.4861725928817875,-10.588506479644773
13140,-0.36885667500151326,0.6347627516815438,-10.727070900726318
13150,-0.6311714126586915,0.7695862144027836,-10.832116498565675
13160,-0.9914987077132797,0.7791629845107904,-10.808922669982909
13170,-0.6904278854812496,0.6340145088638178,-10.750564004516603
13180,-0.004638783982861772,0.5108627792358398,-10.554987656402588
13190,0.3805284080947749,0.4327519500732422,-10.308384885406493
13200,-0.007631517791748088,0.3654150466476567,-10.147523876842856
13210,-0.5217862877776847,0.22610245581362398,-9.891045608520509
13220,-0.541987382551562,0.09756371765136723,-9.775675016021726
13230,-0.5505167259658686,0.027982231903076193,-9.607781624603268
13240,-0.7206546631744131,-0.009726444244384735,-9.387814347076414
13250,-0.9518447792495599,0.0392050521850586,-9.438691132354737
13260,-1.131409958560206,0.08783730993960054,-9.46727191467285
13270,-0.8099883126189933,-0.0005985504150389787,-9.581744681549068
13280,-0.30526069340361284,-0.06479308242797849,-9.767295310211182
13290,0.12464810566557569,-0.19108718346860257,-9.932494640240073
13300,0.3610755378723144,-0.2998737944671884,-9.938929641723632
13310,0.2838625343322754,-0.3021183219909668,-9.765948571777344
13320,-0.061949967956542895,-0.3259107009887695,-9.529970070648194
13330,-0.5514145881210454,-0.4152443504333496,-9.19388342808187
13340,-0.7398083495208994,-0.6453869850158691,-8.844629845428464
13350,-0.7957727767944336,-0.8068459594726562,-8.660874868011474
13360,-0.46312836537016555,-0.9485527702331542,-8.75379981994629
13370,-0.008080448869336398,-0.9554360634734853,-9.018358518871663
13380,0.1491886909484863,-0.783203218078613,-9.167847069549559
13390,-0.07766191635131828,-0.564881917660497,-9.131335494232177
13400,-0.492906266784668,-0.4771942818572744,-9.419237659344077
13410,-0.20126257705688472,-0.6175543907165527,-9.603442134094239
13420,0.27398645248413067,-0.6444891593933104,-9.545532381439209
13430,0.41704000167846667,-0.5958569381713866,-9.307608591461179
13440,-0.0432452766197268,-0.5940612503936513,-9.008632074627279
13450,-0.516549008178711,-0.7193079247405751,-8.730755628967284
13460,-0.23986907882690428,-0.9186251764159648,-8.604011994060873
13470,-0.1590647819297854,-0.9364320877959951,-8.57468302372396
13480,-0.2361281387329101,-0.8177695045471189,-8.838045790863035
13490,-0.3935469252876472,-0.5582978996276855,-9.29444048233032
13500,-0.3791817016269779,-0.4207809052398427,-9.649829791259766
13510,0.060004679107666,-0.3646668403625488,-9.935487976837157
13520,0.34012626877937,-0.1946784859588369,-9.863062792095542
13530,0.0748188018798827,-0.1846527665069327,-9.609427053722737
13540,-0.5057750927164976,-0.23508063897397372,-9.395894193157552
13550,-0.5582979059067292,-0.3263595772674307,-9.213934866985678
13560,-0.1452981201005982,-0.4188356529235839,-9.1293902053833
13570,-0.0507271431079832,-0.4878185882568359,-8.89371097946167
13580,-0.2302922721862792,-0.4115034103393554,-8.875155916595457
13590,-0.5377975479125975,-0.2157773880889639,-9.092429132732748
13600,-0.7523778717041014,-0.16894083637846632,-9.269600055584311
13610,-0.5568015144569332,-0.2965817306518554,-9.434650917053222
13620,-0.0796071960670408,-0.3164835319519042,-9.418340418243407
13630,0.5054758163673337,-0.36317046432495104,-9.534459198760985
13640,1.0091559540900867,-0.506224013519287,-9.613018940734865
13650,1.2032359718322752,-0.5594949821914545,-9.590722937774656
13660,0.5786486502716318,-0.2947860611404291,-9.52548035801351
13670,-0.994641133924853,-0.008080394070409197,-9.445573877605797
13680,-1.351377163021825,-0.4014776908874511,-9.39858825454712
13690,-0.4824316345214843,-0.7722796912704594,-9.418639693450928
13700,-0.1065419738769531,-0.7802104477371088,-9.148394181060791
13710,-0.2998737762008792,-0.7522282432334962,-9.14375541534424
13720,-0.2133832229614257,-0.8590694740516598,-9.53146644668579
13730,-0.006284779357910192,-0.9136872085571288,-9.874884747314454
13740,0.21308396602021532,-0.8686462898254395,-10.15665235519409
13750,0.5538087897812016,-0.8306383293373043,-10.15081590412557
13760,0.6637923920120112,-0.7932289055644767,-10.169071691784263
13770,-0.1514332550048828,-0.6157587577377445,-10.207379502868651
13780,-0.6729202858413568,-0.750881481966772,-10.13854562061727
13790,-0.3160346191406249,-1.1011830849689197,-9.983521647644041
13800,0.2750339339767582,-1.3031939459427258,-9.849147079467773
13810,0.6543652412414551,-1.4027028930774657,-9.907505744934083
13820,0.5572504729339853,-1.2696750450687249,-10.091709050640462
13830,0.17881693649291988,-1.0015245184967294,-10.371980867004392
13840,0.029029695129394517,-0.826897384676733,-10.516830067443847
13850,0.2283469650710933,-0.7838017547939204,-10.599280387115478
13860,0.1876455551147461,-0.819415490789013,-10.670058973693846
13870,0.1458966819320805,-0.9234136710678227,-10.733505317687989
13880,-0.049829322052001884,-0.8415619155109626,-10.992228734588624
13890,-0.252139344068896,-0.6748655792568111,-11.221922456359863
13900,0.013168109130859307,-0.6537666908264159,-11.398794104003906
13910,0.4843768868377432,-0.6259340873939451,-11.334749209594722
13920,0.741304725558497,-0.4317044777137692,-10.924591953167319
13930,0.06239891730044034,-0.009127884696191108,-10.500668621715903
13940,-0.9760860893249511,0.34431612625122077,-10.295515466961264
13950,-1.1994949952056628,0.1943792655502446,-10.403105488586425
13960,-0.6916249680450185,-0.09277529606474569,-10.585064230236409
13970,-0.1858499038696289,-0.06778582537001931,-10.784232465362548
13980,-0.11237787695620205,0.043694189431006086,-10.930877317047118
13990,-0.3480570298125967,-0.010923554207617397,-10.96170266342163
14000,-0.8740332435607909,-0.028730401655565896,-10.817601651000976
14010,-1.1718120019774882,-0.05491698231352492,-10.678438094982504
14020,-0.8972270721435546,-0.23133973541259759,-10.683975270843504
14030,-0.6337151788573713,-0.3103483536651357,-10.705522501263022
14040,-0.7001543479919434,-0.18106148228300728,-10.782137538909913
14050,-1.119738188934326,0.053420624542236395,-10.89197154006958
14060,-1.5150806650023907,0.18091191774448379,-10.955118024334311
14070,-1.3224972150940446,0.12330140376435592,-10.946738903045654
14080,-0.6883329772949219,-0.049978977922070705,-10.64222637939453
14090,-0.03830729962773616,-0.2729389709915033,-10.377068545532227
14100,0.1340752199035138,-0.391900865980517,-10.242394702148436
14110,-0.008379705810546811,-0.40925886454926796,-10.095001662445068
14120,-0.38441900405883794,-0.3299509162902831,-10.005518375396731
14130,-0.5189432098388672,-0.3067571242401377,-9.936685077667235
14140,-0.8150760276794433,-0.27742811737060535,-9.777769942474363
14150,-1.5863082374572752,-0.1849520782470703,-9.470863217163085
14160,-1.697040064239502,-0.3736450965881348,-9.328108943176268
14170,-1.408389126586914,-0.51191020592954,-9.242965146636962
14180,-1.465849966430664,-0.3353378700256348,-9.170690184020996
14190,-1.40464818649292,-0.2448071197509765,-9.141660488891599
14200,-0.7929295892577618,-0.3390787735870108,-9.126247231182456
14210,-0.2781763053894043,-0.3696048812866211,-9.046042060089109
14220,-0.16534947908930486,-0.3818751282623037,-8.97720817783773
14230,-0.49275648305043573,-0.42706568459775296,-9.034818655285239
14240,-0.7254431030273437,-0.42527006988525384,-8.862287082672117
14250,-1.4136264427185057,-0.19677344894409188,-8.738536784362791
14260,-2.516305944824219,-0.04908113403320319,-8.447940557861328
14270,-2.610577635192871,-0.2600701188018546,-8.597876852306722
14280,-1.9421464591979978,-0.43110593643188466,-8.66985312423706
14290,-1.069908866882324,-0.48587329940795887,-8.697685718536377
14300,-0.8316858747620135,-0.361973363494873,-9.035717065429687
14310,-0.9645639938354492,-0.23747487716674798,-9.027038084411618
14320,-0.8756792572021483,-0.39040450820922845,-8.99486599960327
14330,-0.6144119279723614,-0.6168062026977539,-8.704120135498048
14340,-0.7118261541504413,-0.594959112548828,-8.344092060852049
14350,-1.0474631532531231,-0.6208464545318856,-7.977928844451904
14360,-1.080682701287791,-0.8098386750152334,-7.834725073131919
14370,-1.3452420578002928,-0.8369231178283691,-8.008454915618895
14380,-1.6306009681701659,-0.7477390877212398,-8.387337328338623
14390,-1.1988965543884782,-0.6847416748046874,-8.795997624206542
14400,-0.7867945205688477,-0.5166986275161615,-8.8802430106014
14410,-0.6787561706542968,-0.3586813362121581,-8.812906673431394
14420,-0.8542810798645019,-0.39399581069946266,-8.913313505554198
14430,-1.1656769332885741,-0.5166986640487796,-8.883086709594727
14440,-1.0197802696228027,-0.701650724029541,-8.984092092132569
14450,-0.9469066835265605,-0.749385083096288,-9.230095728191733
14460,-1.0838250909667462,-0.7095814987624993,-9.325414881786703
14470,-0.933289661584422,-0.726490547987353,-9.43704453419149
14480,-0.8948328704833984,-0.757764843705762,-9.431508527374264
14490,-1.1522095489501951,-0.7411550331558099,-9.23832638092041
14500,-1.2355576942443847,-0.8140285644531249,-9.275436506652829
14510,-1.0564415556091813,-0.9949403908660635,-9.445125549316405
14520,-0.8677484642028808,-1.1522095854828132,-9.445125549316405
14530,-0.7113771682739257,-1.1879729179824703,-9.463082061767578
14540,-0.7228991906981914,-1.1373953896453606,-9.642197688946128
14550,-0.7791630027770995,-1.0957961723327636,-9.950751012420653
14560,-0.7543231605529784,-0.9825204514876937,-10.345345373535155
14570,-0.5398924743652345,-0.8646060927902347,-10.704924535369873
14580,-0.28939912567138676,-0.7462427482162602,-11.002104816436765
14590,-0.42242695541381836,-0.5747580360412596,-11.367819120025633
14600,-0.8533831811767072,-0.46866493844296775,-11.687594094738364
14610,-1.060331987176463,-0.4932055237258784,-11.79638063267171
14620,-1.2349591438293457,-0.49350481719970696,-11.689091055297851
14630,-1.3358148156981915,-0.5093664031982421,-11.401038668060302
14640,-0.9689034843444824,-0.6232406196594237,-10.981005914306639
14650,-0.5259761772155762,-0.7564180870056152,-10.657788690185546
14660,-0.5126585035461932,-0.7555202613830565,-10.575488008117677
14670,-0.6694786392211914,-0.6467337234497069,-10.514884778594968
14680,-0.9071031539916992,-0.5568015235900878,-10.55259345474243
14690,-1.1643301217895,-0.5057750276427715,-10.633696451458334
14700,-1.0465652545653283,-0.5479728684356435,-10.631152612194418
14710,-0.519092847442627,-0.6049848320007323,-10.676194115447998
14720,-0.16041143816523262,-0.5277717919280752,-10.704475038036703
14730,-0.30346506042480476,-0.2932897033691406,-10.554838018798828
14740,-0.5888240438599139,0.011971008300781294,-10.41223338241577
14750,-0.5871778840880841,0.23702600088808679,-10.312873428997396
14760,-0.24705161074213688,0.319925196838379,-10.290577426037192
14770,-0.04100070343017581,0.36795890417788174,-10.356418556213379
14780,-0.09816219500117007,0.4294599593231454,-10.416123375591635
14790,-0.3938461730957031,0.5412392493316902,-10.555884897503256
14800,-0.8258499351501464,0.605882694155909,-10.792163258361816
14810,-1.1034276901245117,0.5933130989074709,-10.935216807556152
14820,-1.0393827957153319,0.5119102424621582,-10.861595106506348
14830,-0.550516817297414,0.39594106301572174,-10.626215155792236
14840,-0.07167648526616399,0.28371286019589753,-10.346542474365233
14850,0.10295067138671876,0.17328034515380858,-10.043975239562988
14860,0.0989104560852051,0.04144961624145499,-9.60897872543335
14870,0.00029927520751960035,-0.1008557084014639,-9.253439778900145
14880,-0.4478653480529785,-0.1032499465942383,-9.118017747497559
14890,-1.0767921966552734,-0.07272387542724612,-8.957306961059569
14900,-1.1911153259277343,-0.19707272415161142,-8.754099095153808
14910,-0.8381200725279747,-0.3359363839080557,-8.511386317333576
14920,-0.582688682910055,-0.2908954651763663,-8.406041444286704
14930,-0.42152905672602353,-0.21517880114130677,-8.563160928234456
14940,-0.14799159011840812,-0.12554591302182522,-9.02150149307251
14950,-0.03875606630854311,0.0800561545440927,-9.27663302296102
14960,-0.023343466186523387,0.23119009780883792,-9.293692294311523
14970,-0.17268179473876955,0.28356325912475594,-9.22680428543091
14980,-0.47435120391845703,0.2446574821472169,-9.093926093292234
14990,-0.6227917068481446,0.06868369665835056,-9.096320294952392
15000,-1.0842741499084978,-0.045639469146728506,-8.852560638427732
15010,-1.369483349609375,-0.19782091217041012,-8.45946265335083
15020,-1.4369698358397929,-0.3341407326629385,-8.380303776440025
15030,-1.0664672019958497,-0.5409399010589346,-8.531288703155514
15040,-0.5319616813659669,-0.6359598159790039,-8.698582959637044
15050,-0.1744775190491229,-0.4848258361816405,-8.843432744598388
15060,0.03202244720458991,-0.2876034744262695,-9.169193807983397
15070,0.028281580175831933,-0.11073180851591749,-9.5191955786556
15080,-0.08394669570922852,0.03486555254287091,-9.844807588958739
15090,-0.13227971478886902,0.1156698768394534,-10.13794765472412
15100,-0.04369403416737916,0.1469441268920898,-10.343399500164388
15110,-0.7012018112182618,0.3591302398902829,-10.44994205856323
15120,-1.5471031122069805,0.4083610571930185,-10.411185334667563
15130,-1.588253453240916,-0.04085104756010699,-10.149918078503015
15140,-1.1245265922546386,-0.4746504608596674,-9.580098667907714
15150,-0.45804070510864253,-0.6892307846511713,-9.153332221984863
15160,-0.12015899581909184,-0.8271966735839843,-8.898050469970702
15170,-0.2801216673035174,-0.787692309658788,-8.906130900573732
15180,-0.7270891166687011,-0.588524713853467,-9.214234726715086
15190,-1.0920552322387693,-0.3422211997985839,-9.443030622863771
15200,-1.2773065856933592,-0.2020107833419926,-9.586233809661865
15210,-1.3913303666930643,-0.1367687515701167,-9.785401460266113
15220,-1.3887866004943847,-0.179415486907959,-9.989507151794433
15230,-0.9766844936095178,-0.2919429649353026,-10.134505405315755
15240,-0.7568669267516583,-0.3085527024200187,-10.100986582073569
15250,-0.7088333290100098,-0.3910030586242675,-10.00447091217041
15260,-0.6615477731566877,-0.5298667183807119,-9.83912077549398
15270,-0.5461772537231446,-0.6795043221404775,-9.552565348815916
15280,-0.6006453414916992,-0.8074445098876952,-9.34007995147705
15290,-0.9974841935973614,-0.8213607339721172,-9.313593511089683
15300,-1.2211924842834472,-0.7018003616333007,-9.50049146270752
15310,-1.2056301734924315,-0.4716577270507812,-9.769988787078859
15320,-0.9853635476928204,-0.2861070618560537,-10.060434791454671
15330,-0.7870938688416034,-0.1381155082702637,-10.258705200958252
15340,-0.593612301049754,-0.08185176925659171,-10.36958608082235
15350,-0.6851905876159669,-0.07631517791748049,-10.440814164733887
15360,-0.8749310691833495,-0.12719196319580078,-10.582969888305664
15370,-0.8581715844970196,-0.2289454972198233,-10.658685931286213
15380,-0.9361328491210936,-0.237474877166748,-10.525209773254394
15390,-1.03025482882075,-0.1969230865478515,-10.293271487426757
15400,-0.990002313409373,-0.21024079674985258,-10.124778961071373
15410,-0.9840168823242187,-0.2364274139404296,-10.071358921051024
15420,-1.103577254663035,-0.17732056045532218,-10.083629204559324
15430,-1.491437996673584,-0.03262099761962883,-10.322301182556151
15440,-1.6148889467101544,0.1318306923797355,-10.477026464843748
15450,-1.3506290115356445,0.2654570725372061,-10.491391674804687
15460,-1.120336739349365,0.264259971707128,-10.566360114288331
15470,-0.9626187049865722,0.13766663199160245,-10.5099467376709
15480,-0.9077016313415021,0.09442136450503014,-10.269329470825193
15490,-0.9858124605040997,0.07676412726137782,-10.04831414555013
15500,-1.1121066711425782,0.05416881256103512,-9.888651406860351
15510,-1.5454571716308594,0.1476923514435068,-9.96616368560791
15520,-2.306663735022023,0.31094694061279293,-10.187328063964843
15530,-2.643647545623779,0.3697545188903808,-10.3038957572937
15540,-2.256235789489746,0.3452139884063974,-10.172214665985107
15550,-1.4230536117553712,0.19153605974726373,-9.973645565795897
15560,-0.9292495193481444,0.017657273776270355,-9.955838690948486
15570,-1.1417349166870117,-0.02738368148803716,-10.08542485580444
15580,-1.3832500091552733,0.02678513107299807,-9.925162982177735
15590,-1.2961609237670897,-0.004489091580174964,-9.54508346862793
15600,-1.3218985916137695,-0.05192421197202057,-9.323769452667236
15610,-1.3606547309875487,-0.17148469390869142,-9.236830004882812
15620,-1.2382510980468242,-0.2498947982788085,-9.303418738555907
15630,-1.3075333816528318,-0.10609306106567379,-9.436745843505857
15640,-1.1691185981750487,0.029927520751953096,-9.676465284729003
15650,-1.047762501525879,0.21098905783388755,-9.711330846405026
15660,-0.8907925090514122,0.2672528333801776,-9.64040203770101
15670,-0.7567172891478986,0.2708440993377939,-9.641898413738607
15680,-0.6187514915466309,0.3110965782165528,-9.723750767517089
15690,-0.5508160194396973,0.4370914040496573,-9.843161575317383
15700,-0.5485714553833008,0.6750152122939939,-10.1116114364624
15710,-0.6766611711364239,0.9392752205337398,-10.434229525646568
15720,-1.082627990136668,1.2147580855880864,-10.499920433697103
15730,-1.4870984330993147,1.4399626609802245,-10.525209773254392
15740,-1.3594576301574706,1.299153621043358,-10.471340235900879
15750,-0.757016564355418,0.9148843641861342,-10.2470328833431
15760,-0.3871124078612774,0.664690254167188,-9.9405750708431
15770,-0.5557540603637695,0.5077203530242667,-9.506177691650391
15780,-0.6763618959289044,0.2392705284118653,-9.106046739196778
15790,-0.7477391059875488,0.012120645904540983,-8.800037839508056
15800,-1.1303625318665056,0.011671733093261749,-8.642319805145263
15810,-1.2422912402831017,-0.07407057732846589,-8.591741710552572
15820,-0.9657610946655273,-0.125097036743164,-8.7187846206665
15830,-0.9142857589721679,0.10953472595214853,-8.955960222625732
15840,-0.8635586112976072,0.2859574973175302,-9.39200419998169
15850,-0.7303810708861798,0.4044704612289555,-9.714173376354575
15860,-0.5936123741149902,0.4713584518432618,-9.821464122772216
15870,-0.6090250473022462,0.4019266036987304,-9.673622170257568
15880,-0.7000047834534198,0.1429038933242671,-9.386467608642576
15890,-0.724694988073781,-0.1922843025649897,-9.243862972259521
15900,-1.008557376275584,-0.3218704491546377,-9.286509104809165
15910,-1.3483845205444842,-0.2156277870178222,-9.404723396301268
15920,-1.555782166290283,-0.006883338906103792,-9.545981294250488
15930,-1.827823256860301,0.17417817990952172,-9.654019059643149
15940,-1.9466355873107908,0.26530747146606437,-9.711330846405028
15950,-1.9208979194641111,0.19183541715317398,-9.696965636444093
15960,-1.825279417596385,-0.007332233451074005,-9.74963807296753
15970,-1.771709265048243,-0.007631526924902501,-9.79961703262329
15980,-1.7763479576995596,0.09876082761459981,-9.745597273144128
15990,-1.4302361802032217,0.06539164197617209,-9.849296132549643
16000,-1.2164040809631347,0.1108814461196773,-9.812934779357908
16010,-1.1257237296173348,-0.026186571524804504,-9.956137966156005
16020,-1.3709797256469725,-0.0915782135009765,-10.075997686767577
16030,-1.6698060203552245,-0.3528454605323728,-9.989207876586914
16040,-1.6518495079040527,-0.3637690056068356,-10.036194084167482
16050,-1.2400468223571777,-0.0534206154090818,-10.081235002899167
16060,-0.8427589843749999,-0.1032499465942383,-9.968258612060547
16070,-0.9490016830444336,-0.1752256340026855,-9.932195949554442
16080,-0.7803601036071777,-0.4216787491287103,-9.904512992858887
16090,-1.0209773704528806,-0.4791396072387694,-9.785401460266113
16100,-1.426794515316747,-0.47135845184326164,-9.578303016662597
16110,-1.1993454306671394,-0.5744587608337401,-9.524882392120361
16120,-1.114500799737498,-0.5012859725952147,-9.602244448742267
16130,-1.323993481533788,-0.3131914864028803,-9.793780581554769
16140,-1.2330138549804686,-0.1022024833679199,-10.039635749053955
16150,-1.1035773094619623,0.15502455749511723,-10.392331581115721
16160,-1.061080229994189,0.3966893058334478,-10.748169802856445
16170,-1.0447697311843744,0.5310638648765627,-10.956914260101318
16180,-0.7113771591407713,0.4864718589561525,-10.947187815856932
16190,-0.3389291725158691,0.45429978328095755,-10.75684878387451
16200,-0.3239654167064697,0.43858779835356404,-10.511293476104735
16210,-0.7628524857009761,0.2633621826171875,-10.18388639907837
16220,-0.9617208702308591,0.027234043884277415,-9.982474184417727
16230,-0.692373219995899,-0.04219780426025388,-9.954641590118408
16240,-0.44517187118530266,0.1107318267822266,-10.101585717010497
16250,-0.4248211707737064,0.2976291938781738,-10.413729758453368
16260,-0.40252515183048077,0.42886137237548827,-10.811166649517418
16270,-0.1258452270452515,0.4819827582428232,-11.099967224773764
16280,-0.013766661829187,0.47390232763979584,-11.10730005187988
16290,-0.0360626693559693,0.392649072265625,-10.730811840820312
16300,-0.1390133293262449,0.14006077885283164,-10.200047260284421
16310,-0.2545335639953612,-0.2406172668457032,-9.891344883728026
16320,-0.5407902999877929,-0.4255693085601553,-9.702651280865075
16330,-1.3409025307586415,-0.34207156219482415,-9.512612108612062
16340,-1.9422961333343758,-0.2599205177307129,-9.238176743316652
16350,-2.1359272291321307,-0.2091933335235342,-9.059957772716878
16360,-1.7803881912673822,-0.2671031227111816,-9.203011906433106
16370,-1.1900678261687978,-0.24540563363339757,-9.431956855663655
16380,-1.102529896467994,-0.11402385406494137,-9.514707035064696
16390,-0.9377788890202705,0.051924248504638615,-9.8962829246521
16400,-0.8089408608091181,0.1102829139709473,-10.089315433502197
16410,-0.798765547135938,-0.039504309126269094,-10.102482958111164
16420,-0.6976104721954092,-0.2730886268615722,-10.048614005279541
16430,-0.4239233314514161,-0.5132569808959961,-9.783156896209716
16440,-0.5363011992744635,-0.6405985816955566,-9.48193639984131
16450,-0.7143699294822756,-0.5997474976028315,-9.53146644668579
16460,-1.0685621010490227,-0.3431190254211425,-9.66688847808838
16470,-1.3697826567829352,-0.024839842224121098,-9.900323139953612
16480,-1.3652934327720199,0.24061726684570311,-10.2004961730957
16490,-1.1917138580764641,0.44966101756440474,-10.420911778911949
16500,-1.1843816657245858,0.5111620818428231,-10.427496417999267
16510,-1.3717279273655032,0.41374798352890657,-10.256460636901854
16520,-1.1475707741004881,0.2995745009933599,-10.007163804516196
16530,-0.9777321486320812,0.13826513674086888,-9.692027010998128
16540,-1.209520796855958,-0.0013467293006833997,-9.46831937789917
16550,-1.1969512564064468,-0.1650502678138668,-9.374047103008627
16560,-1.17540335926665,-0.18644845428466789,-9.479841473388673
16570,-1.4041992828147951,0.020051438903808602,-9.83777462158203
16580,-1.4664485625114758,0.272340447975928,-10.129268673706054
16590,-0.9506476875526364,0.3103483901977539,-10.248380206298826
16600,-0.5279215117302258,0.16909050138168968,-10.345195151409506
16610,-0.37978022920913057,0.02573766784667969,-10.229825143432615
16620,-0.19288288037949242,-0.0987608184814453,-9.964368034362796
16630,-0.6346130775451662,-0.1113303771972657,-9.706991355895996
16640,-1.7729063087961052,-0.12494738087309529,-9.42297859943807
16650,-2.2331916647261125,-0.2358288635253905,-9.20046806716919
16660,-1.6528968980651348,-0.2494458854675292,-9.178172064208985
16670,-0.8831611037116294,-0.2147299431289545,-9.409361577495934
16680,-0.7040449291146302,-0.1527799934387206,-9.618555532073975
16690,-0.7068880401611328,-0.1449988380432129,-9.8457054145813
16700,-0.7076362350297976,-0.1577180343627929,-9.821464122772216
16710,-0.6087257675281494,-0.1994669258117675,-9.85782606048584
16720,-0.6332663573776371,-0.1789665740966796,-9.746495683288574
16730,-0.8057984734134516,-0.14814122772216798,-9.394248764038085
16740,-0.5437830794624519,-0.18779517445219668,-9.430759754833579
16750,-0.17986439058608378,-0.26171616897583005,-9.380781379699705
16760,-0.15248071823120118,-0.2867056488037108,-9.299079248046874
16770,-0.3591302398902829,-0.2624643387283197,-9.170240686687826
16780,-0.7824550026603508,-0.1918354080200195,-8.826673332977293
16790,-0.8271967101166025,-0.1864484360183589,-8.753799235424397
16800,-0.6313210753786261,-0.1810615005493164,-8.98828194503784
16810,-0.4409820114301634,-0.11537059249877929,-9.331101695251466
16820,-0.43364978482895533,0.1617582405311521,-9.596558804321289
16830,-0.525228009746375,0.39429507677382786,-9.8762309012264
16840,-0.2543839241083129,0.3452139701400883,-10.28668743286133
16850,-0.0626981514087645,0.2790741310119628,-10.256759912109372
16860,-0.009427166753576598,0.24615387645112352,-9.77462696827352
16870,-0.17028759764519052,0.14335284266816448,-9.25089535511434
16880,0.0429459848583646,-0.11956042713774369,-8.959401302990317
16890,0.5467758178379154,-0.4046200623000971,-8.743324603161215
16900,0.5235819892551516,-0.5108627792358398,-8.486098146820067
16910,0.14095862274169918,-0.3833715408325194,-8.502109370422362
16920,-0.02274492490463889,-0.28760347442626943,-8.756194021606445
16930,-0.6510732322250493,-0.08454522785795848,-8.957456014141439
16940,-1.2744635168876963,0.1010053825378418,-9.205106832885741
16950,-0.5939116584556642,0.01915361328125001,-9.737667064666748
16960,0.606930166515382,0.01331775586777359,-10.076446015056968
16970,1.474528974848194,-0.0496796798816649,-10.102483542633054
16980,1.7815853468963876,-0.1848024315101559,-10.038288426098227
16990,1.7007809952003416,-0.34072482376098623,-10.027215827941895
17000,1.3651438591003417,-0.3809773483055177,-9.757868141174317
17010,0.1354220496688969,-0.25513209614409127,-9.176974378857015
17020,-1.1477204025710932,-0.25932195818251924,-8.929473782238365
17030,-0.9633668564727529,-0.5029319725368404,-9.026289311870931
17040,-0.2397194412231444,-0.7031471183334476,-8.990975421905517
17050,0.2666542464325205,-0.7100304435398196,-9.303118878826497
17060,0.5882254203796387,-0.6096235743135767,-9.748141696929931
17070,0.7377134048019537,-0.5111620681430912,-9.949853186798096
17080,0.9017162002563477,-0.523282702631189,-9.956137381634115
17090,1.2695254668304699,-0.7053916755399784,-9.924863122448324
17100,1.612794111589063,-0.996885700264538,-9.803806885528566
17110,1.6871639275924304,-1.083525907090772,-9.554809912872315
17120,0.70793552165376,-0.7671919944763185,-9.29429084472656
17130,-1.2584522110870107,-0.4765957599833433,-9.341426689910888
17140,-2.7235540625641126,-0.6649895370808065,-9.468917928314209
17150,-2.034622571386769,-1.0408791414993552,-9.611073651885985
17160,-0.4737526535034179,-1.186775831137535,-9.312696269989013
17170,0.6525695899963379,-1.272667861076002,-9.196427851867675
17180,0.7410054503509775,-1.3109750830719247,-9.541641219219565
17190,0.20156185226440437,-1.1879729590816654,-9.893140534973142
17200,0.030975020510889573,-1.0024223075866696,-10.02990872028768
17210,0.22849662094116213,-0.8711901108230463,-10.195857407379151
17220,0.24256255569458007,-0.8010100837928708,-10.406098240661622
17230,-0.2594716049194335,-0.6542155853713862,-10.487351459503174
17240,-1.1908159776549785,-0.45848959965361274,-10.819695992931724
17250,-1.3338695999145507,-0.4447229583740234,-11.145008728027342
17260,-0.6079776023422367,-0.46357731471406294,-11.350461157989502
17270,0.2702455123901367,-0.43529577107084916,-11.305120964050293
17280,0.4773439377273433,-0.47345338742905296,-11.34462529144287
17290,0.2132336036239751,-0.509516022535693,-11.157876977428792
17300,-0.0828992324829102,-0.4261678863746581,-10.511293476104735
17310,-0.6205471427917479,-0.32187050395356487,-10.067169068145754
17320,-0.9392752388000487,-0.356586437158985,-9.95942999343872
17330,-0.8505401397705077,-0.3420715713279787,-10.188375527191162
17340,-0.6109702996185049,-0.1102829322372563,-10.722281912884116
17350,-0.5195417602539062,0.23074118499755852,-11.14066923751831
17360,-0.2464530968597159,0.4517559348838868,-11.2437689619869
17370,0.0595557662963867,0.5024830825584475,-11.08874498901367
17380,0.10714052429199217,0.41195230488432566,-10.685022734069824
17390,0.052822074127197194,0.24226327106849488,-10.146776273345944
17400,-0.49185880355834966,0.10474632034854729,-9.58922656173706
17410,-1.1300631835937498,-0.1870469955665524,-9.229048849487302
17420,-1.20907176531367,-0.551264941384131,-9.146897220501302
17430,-1.1945569177489728,-0.6293757614135741,-9.14270736759603
17440,-1.4209586853027343,-0.5087678573497803,-9.368511096191407
17450,-1.7479167764525858,-0.32097267148114034,-9.94790731342733
17460,-1.5067009591918437,-0.16729484328670657,-10.609006246837971
17470,-0.8213607339721172,0.004339481375878702,-11.092036431774499
